Human Timestamp,Unix Time,Microseconds,System Failure,Accelerometer Failure,Gyroscope Failure,Magnetometer Failure,Pressure Failure,GNSS Failure,Accelerometer Overrange,Gyroscope Overrange,Magnetometer Overrange,Pressure Overrange,Minimum Temperature,Maximum Temperature,Low Voltage,High Voltage,GNSS Antenna Disconnected,Data Overflow,Orientation Ready,Navigation Ready,Heading Ready,Time Ready,GNSS Fix Type,Event 1 Flag,Event 2 Flag,Internal GNSS Enabled,Magnetic Heading Enabled,Velocity Heading Enabled,Atmospheric Altitude Enabled,External Position Active,External Velocity Active,External Heading Active,Latitude (degrees),Longitude (degrees),Height (m),Velocity North (m/s),Velocity East (m/s),Velocity Down (m/s),Acceleration X (m/s/s),Acceleration Y (m/s/s),Acceleration Z (m/s/s),G Force (g),Roll (degrees),Pitch (degrees),Heading (degrees),Angular Velocity X (degrees/s),Angular Velocity Y (degrees/s),Angular Velocity Z (degrees/s),Latitude Error (m),Longitude Error (m),Height Error (m)
Wed Jan 01 01:04:35 CET 2020,1577837075,150815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4629748182160913,-0.9260318870829559,313.33425426233686,0.4197731052142379,-1.241727783980392,-2.594883274080372,0.0,0.0,50.0
Wed Jan 01 01:04:35 CET 2020,1577837075,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6064679857591657,-0.9424147788261484,313.02249164370943,-1.557384369344605,0.23571172553190947,-5.523358451375502,0.0,0.0,50.0
Wed Jan 01 01:04:35 CET 2020,1577837075,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6161716076854677,-0.7286879903036853,312.4710640619495,9.817917300831613,2.480522381167217,-5.387862069312678,0.0,0.0,50.0
Wed Jan 01 01:04:35 CET 2020,1577837075,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7151890599285795,-0.48821198015271955,312.4957377408712,8.963137643606267,2.5104480202147297,-2.0453207893098098,0.0,0.0,50.0
Wed Jan 01 01:04:35 CET 2020,1577837075,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.085631199753391,-0.3241431333534493,312.73594669062567,-3.78232835730506,1.7050272562634161,0.045681192144999994,0.0,0.0,50.0
Wed Jan 01 01:04:35 CET 2020,1577837075,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4592850943713798,0.2606652904276156,312.7968149079971,6.214962157253575,5.834901289693607,0.7784434140045324,0.0,0.0,50.0
Wed Jan 01 01:04:35 CET 2020,1577837075,750843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4578225231971078,0.9185195896878312,312.8838139113132,-0.07971653230017436,6.684910742802617,-1.3669825250557537,0.0,0.0,50.0
Wed Jan 01 01:04:35 CET 2020,1577837075,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49380491850007985,1.4934325492358678,312.8567894330612,9.664262329623375,5.889808117957469,-2.6367298699592796,0.0,0.0,50.0
Wed Jan 01 01:04:35 CET 2020,1577837075,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8166073995559419,1.9635875582798246,312.6539601354685,-3.2041237019230215,4.738892707797788,-4.402205969979106,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45708779468785155,2.000107517298012,312.1615745302779,3.7110442532313233,0.4065491759621762,-4.917804807864844,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,150790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8640360813705288,2.4149709307548632,312.2266975001563,-4.074682917514876,4.179539070961022,-1.7561061429524396,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7967617056220788,2.648239801184622,312.4414362191498,-9.341618764302202,2.3675832300752964,-0.28380487091625256,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,350860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6734282208692508,3.240788460951613,312.55633396493175,1.1890104108004733,5.902098815695934,1.3269841783662513,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.196452584920119,4.213639018065283,312.8115996872565,4.790903839417528,9.89841457118579,0.3519021605052428,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.024424404844547,4.4763651283474735,312.9010660584648,1.8090612067154745,2.6705726983867852,-1.5343405253408344,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3769746364655377,3.6403860980495226,312.8418103728654,-3.2619638687624315,-8.24902527699139,-3.2186000601958913,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0967501886577014,3.090128451803435,312.954784737377,2.803699460153559,-5.506046198559243,1.0337431354931583,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8753009884141845,2.845536038421684,313.3377124630046,-7.851295772522469,-2.47346740288252,1.2965675246084059,0.0,0.0,50.0
Wed Jan 01 01:04:36 CET 2020,1577837076,950868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2860434173532687,2.609635268431747,313.28632515532905,6.004150341686892,-2.230837378740305,-3.014645450991938,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1433374670575334,1.9138574062789064,313.11287113531876,1.496336138543031,-6.954361401995657,-1.8941544354711615,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,150791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8607617645734155,1.5748793676666573,313.211760131942,2.7398918329273,-3.269497415634974,-1.5547621838312462,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9614441411997486,1.6673860837474759,313.19103035602905,-1.0737642494798942,1.0220529631647184,-2.6850939841261954,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7416583677555579,1.6199608929184648,313.07018761359353,2.2091701973092457,-0.3473356857536492,-3.714482722241489,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0537863256125608,1.5239246386385465,313.004423516625,-3.1413290676416663,-0.9406566122427964,-0.6730303724680576,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,550820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8761338642104369,1.4360884059121826,313.45997345627575,1.697115316910855,-0.9592314634726277,2.061828142277878,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1423775219151835,1.0649576312370521,314.07506690089116,-2.807328870896522,-3.7549447628846444,3.601380253737414,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.801246683567537,0.4408508413199249,314.42349033221564,3.309729354794091,-6.282179718477469,3.3307259634306363,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3796781872389705,0.3338472005077357,315.0181065661354,11.721688946218116,-1.0205058494267198,3.484783156889997,0.0,0.0,50.0
Wed Jan 01 01:04:37 CET 2020,1577837077,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6811585252533452,0.9955772526669796,315.4628350576291,-10.697472634470282,6.70812852895725,2.008231496078807,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2687499007569443,1.6313160065226202,315.55476879672955,4.087540065608508,6.3865097955755425,0.9690358964622179,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,150804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06574011541542805,2.3300911074652437,315.6376296161005,2.092462451397275,7.114775528406539,-1.6135825587075436,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16973173766738012,2.438221501817513,315.6843541813027,-0.9489407210141325,1.1500381103062882,-1.972019958047141,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2936727386561728,1.879352353065873,315.98012747886503,-11.229591119664594,-5.529030240462281,0.44219790640623297,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8944031783113963,1.4396350954751977,316.1637812480359,3.9429234078379567,-4.427475544960411,1.756505784909876,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.354715808870374,1.4835178466366774,316.3597135723867,-4.615053789046379,0.47301830023501695,-0.4767498223060719,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,650801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.092643423582745,1.419342907015053,316.3163112111969,2.6709242254560683,-0.4940756596096801,-2.8696396242206776,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.499104386386102,1.3883804452515327,316.0854666025765,6.018295208112044,-0.275305364540341,-2.3480220236383245,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5569725949466042,1.5936728608409196,315.9794086394004,-0.6013142209838224,2.158222450252287,-3.475829537798018,0.0,0.0,50.0
Wed Jan 01 01:04:38 CET 2020,1577837078,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6785824055713887,1.9523471918537254,315.6434774722859,-1.1323072427848984,3.6790552899265405,-5.74653685567143,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0437038280327604,1.8308917055586877,315.3858998068181,-3.562349213616367,-1.094787723527175,-5.054747975775858,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,150790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15651066381384646,1.7667299709694588,314.78918533878533,12.107621955080516,-0.5935522042835429,-5.957855623056509,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,250835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5885813443875891,1.3113336346840656,314.509129368977,-7.387971559776451,-4.523884424005049,-5.309753847348191,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7132060764030081,1.01702700640946,314.17129424868585,-1.1910063438579326,-2.8990094376517326,-5.967583633818386,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9093340477280349,0.6111591797624879,313.91987528890166,-1.969411129348159,-4.018606153737181,-2.561892549697321,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.329640211261497,0.22934881616486408,314.20974244599773,-4.2536056423206405,-3.8158624611820806,0.2916612960090597,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5579095451187484,0.00746693355538719,314.4771312987533,18.81701209586846,-2.165943751436014,0.1418519394901374,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10744843790913859,-0.27036751722537566,314.82776953275265,-6.627799433038638,-2.7321433627688743,1.038004945862274,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,850854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2991901755856694,-0.3023678831515224,315.47029544558654,-1.8925135204685612,-0.3270690725573966,6.401722600022921,0.0,0.0,50.0
Wed Jan 01 01:04:39 CET 2020,1577837079,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7732769830253441,-0.36336944099376794,316.23813256239293,-4.780338902809352,-0.5748640857499756,5.22253627797865,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1525022148858566,-0.9615448485445109,316.6987726625771,-3.750384321466818,-6.011261631086747,2.054961221868329,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,150790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3660822024046201,-1.4109527026386093,316.4574368833916,7.826942657145797,-4.4594010633969035,-2.4565191232580323,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9261547545970253,-1.6817484537521972,316.40585529477966,-5.641389584384659,-2.6664445320524295,-2.943002534313803,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4107443540413888,-1.4482520621320858,316.6785285890051,5.1671625683395215,2.35836551033541,0.322729511868229,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,450875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4302967571234304,-1.2030460700898955,317.10827802030303,-0.17319411233964113,2.499850905826464,1.8818966744226935,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23571286389677115,-0.8022052626720529,317.5238837994317,6.7413299267307005,4.0814162697806555,4.15785792558766,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2139231463431408,-0.8027152501300806,317.9573245685211,9.713317051806369,0.045587376650837716,1.8919566323782329,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213426051498758,-1.2128734221587008,318.53198815027343,-9.967995074298543,-3.9633383879211803,3.4220310215634773,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926550968815572,-1.2345618530671776,318.7211594980378,3.7681060820693144,-0.2073686982333322,1.872288116080301,0.0,0.0,50.0
Wed Jan 01 01:04:40 CET 2020,1577837080,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6133517463770528,-1.235404774301748,318.7976284746015,0.04065185349746496,-0.029035527846238866,-1.5992062247605192,0.0,0.0,50.0
Wed Jan 01 01:04:41 CET 2020,1577837081,50826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1912976235984984,-1.296022020166694,318.87677852808736,-4.3808687625759495,-0.6197956883495014,-1.5816708524313732,0.0,0.0,50.0
Wed Jan 01 01:04:41 CET 2020,1577837081,150790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022419235861058,-1.4963857712509998,318.98491529728284,7.988687607970962,-2.0209858877709252,-1.2815524920829944,0.0,0.0,50.0
